State,Year,Month,Avg_Temperature_Celsius
Utah,1961,2,1.04040299191748
Utah,1961,3,-4.319155953263756
Utah,1961,4,27.193897543538753
Utah,1961,5,15.460739434525525
Utah,1961,6,13.957868779399433
Utah,1961,7,-4.913652860094793
Utah,1961,8,11.336815507075663
Utah,1961,9,19.837648330419896
Utah,1961,10,10.139258197313495
Utah,1961,11,9.918648407123005
Utah,1961,12,30.288679326203443
Utah,1962,1,12.133006294334084
Utah,1962,2,0.6096725816991917
Utah,1962,3,13.115444444312061
Utah,1962,4,20.259210920158925
Utah,1962,5,-2.8448003737783507
Utah,1962,6,-1.4714431046874026
Utah,1962,7,20.203569699725314
Utah,1962,8,15.300519313818867
Utah,1962,9,14.452624623009793
Utah,1962,10,32.88074341235365
Utah,1962,11,29.751065679429693
Utah,1962,12,24.693964435785304
Utah,1963,1,31.406774715595184
Utah,1963,2,-4.7829675458830865
Utah,1963,3,1.7119043686967075
Utah,1963,4,27.46926748488849
Utah,1963,5,5.739946161059972
Utah,1963,6,3.8555610397590296
Utah,1963,7,11.54348987015128
Utah,1963,8,-0.4526581268315759
Utah,1963,9,33.23951586096686
Utah,1963,10,-8.174096436146922
Utah,1963,11,14.312619537159371
Utah,1963,12,-9.009829471989127
Utah,1964,1,-1.3533326115981659
Utah,1964,2,-8.779009431298357
Utah,1964,3,15.816205447170134
Utah,1964,4,-2.5912208201198226
Utah,1964,5,17.932579404796506
Utah,1964,6,10.852759252611307
Utah,1964,7,21.182635331304905
Utah,1964,8,22.298764783043033
Utah,1964,9,2.868207089717277
Utah,1964,10,10.22481736836571
Utah,1964,11,0.5836264923100423
Utah,1964,12,34.20283981233737
Utah,1965,1,-6.963394338803769
Utah,1965,2,22.33270091253194
Utah,1965,3,17.206335272377395
Utah,1965,4,13.08441999318525
Utah,1965,5,-4.256142530838901
Utah,1965,6,12.680109654540257
Utah,1965,7,0.48687112643543173
Utah,1965,8,-1.25001321924562
Utah,1965,9,15.689707467509145
Utah,1965,10,13.3799000345156
Utah,1965,11,9.169451952085925
Utah,1965,12,29.718548673902625
Utah,1966,1,-5.827629394114067
Utah,1966,2,17.819592131119634
Utah,1966,3,2.974760943634392
Utah,1966,4,24.8638869086013
Utah,1966,5,-6.265430717828226
Utah,1966,6,11.773639143445152
Utah,1966,7,11.540017674909308
Utah,1966,8,29.60593972709634
Utah,1966,9,34.88444957934213
Utah,1966,10,10.876121725577551
Utah,1966,11,8.483933676043723
Utah,1966,12,4.624507411905519
Utah,1967,1,27.70038486876505
Utah,1967,2,27.678964395385677
Utah,1967,3,22.765983813426594
Utah,1967,4,22.1385201281698
Utah,1967,5,12.83770514509353
Utah,1967,6,17.765344133738655
Utah,1967,7,21.957095189003645
Utah,1967,8,2.0455836680935633
Utah,1967,9,18.486405129401632
Utah,1967,10,16.0657539063894
Utah,1967,11,4.585245140498396
Utah,1967,12,5.919615099429832
Utah,1968,1,23.364423117363202
Utah,1968,2,24.354457130847123
Utah,1968,3,20.529747683213888
Utah,1968,4,17.394006860487995
Utah,1968,5,3.107068754867985
Utah,1968,6,-4.806633349916428
Utah,1968,7,21.04644399687162
Utah,1968,8,-2.4753623411282044
Utah,1968,9,15.04424147994617
Utah,1968,10,19.21191932195019
Utah,1968,11,14.3580075459375
Utah,1968,12,6.708908610185954
Utah,1969,1,31.886627591826525
Utah,1969,2,29.64237203151052
Utah,1969,3,28.231516568865963
Utah,1969,4,16.64252444820364
Utah,1969,5,-8.618116633069667
Utah,1969,6,29.497068069525582
Utah,1969,7,16.553284452952237
Utah,1969,8,9.302657281516542
Utah,1969,9,8.11063617879006
Utah,1969,10,1.0623551457052471
Utah,1969,11,-3.5243083766066805
Utah,1969,12,26.05044251003254
Utah,1970,1,-0.7093893019486526
Utah,1970,2,33.85029169875701
Utah,1970,3,22.45924634413678
Utah,1970,4,-0.0289617836743723
Utah,1970,5,-1.5109690032458882
Utah,1970,6,14.777755000301987
Utah,1970,7,21.768440391311387
Utah,1970,8,0.527295544995372
Utah,1970,9,29.54059778826322
Utah,1970,10,20.31373328622008
Utah,1970,11,24.204812737601024
Utah,1970,12,8.888919095961072
Utah,1971,1,33.672264720689924
Utah,1971,2,20.351920264080732
Utah,1971,3,23.94261690252926
Utah,1971,4,15.75928454439222
Utah,1971,5,23.111559150142256
Utah,1971,6,24.945464131443032
Utah,1971,7,-4.254820154398732
Utah,1971,8,18.322855805900247
Utah,1971,9,23.731282655718978
Utah,1971,10,31.060254547132416
Utah,1971,11,18.077875784340307
Utah,1971,12,22.118033657655907
Utah,1972,1,27.073951590707594
Utah,1972,2,9.31573848022662
Utah,1972,3,-4.825033044377495
Utah,1972,4,-8.298324242108553
Utah,1972,5,18.665769625563104
Utah,1972,6,16.04208941537826
Utah,1972,7,1.8153536148907587
Utah,1972,8,24.54513047578454
Utah,1972,9,-4.185404547209476
Utah,1972,10,16.216036330925686
Utah,1972,11,6.181234255552301
Utah,1972,12,-0.14369457275150666
Utah,1973,1,15.929322830439073
Utah,1973,2,28.48929522312772
Utah,1973,3,-7.716377528022798
Utah,1973,4,5.443815569421533
Utah,1973,5,-1.3225100336524296
Utah,1973,6,23.886087103154445
Utah,1973,7,29.039502359688434
Utah,1973,8,23.817881126924256
Utah,1973,9,29.42855286010149
Utah,1973,10,11.761507330998931
Utah,1973,11,12.87902109395106
Utah,1973,12,5.338547086981555
Utah,1974,1,5.736613706252564
Utah,1974,2,0.6310523525409888
Utah,1974,3,24.3133116252465
Utah,1974,4,31.809006204619607
Utah,1974,5,13.009606676583768
Utah,1974,6,8.68557788310612
Utah,1974,7,34.995493413883345
Utah,1974,8,14.791071322468753
Utah,1974,9,2.50692108587789
Utah,1974,10,29.476964003880276
Utah,1974,11,20.0706475925372
Utah,1974,12,10.43146960683288
Utah,1975,1,3.570539986251294
Utah,1975,2,29.45600275052066
Utah,1975,3,21.160470695901445
Utah,1975,4,-4.517214387345238
Utah,1975,5,19.282082681518574
Utah,1975,6,-7.7651833554689444
Utah,1975,7,29.615041930600945
Utah,1975,8,5.7762132973861835
Utah,1975,9,-9.82819543004586
Utah,1975,10,-5.719608804923446
Utah,1975,11,5.370442371827396
Utah,1975,12,24.78866913564238
Utah,1976,1,10.950341026086473
Utah,1976,2,34.17186792944786
Utah,1976,3,25.61711416530334
Utah,1976,4,-6.116646282935962
Utah,1976,5,6.215076443569917
Utah,1976,6,-6.322658620516106
Utah,1976,7,14.141258193902477
Utah,1976,8,24.950062931409953
Utah,1976,9,32.590488760460175
Utah,1976,10,-1.714448220297001
Utah,1976,11,24.124802748039436
Utah,1976,12,12.004628270956449
Utah,1977,1,12.767778386729812
Utah,1977,2,5.974015031204145
Utah,1977,3,29.895274748753877
Utah,1977,4,-5.968922351827114
Utah,1977,5,34.940911739769305
Utah,1977,6,28.708871087912136
Utah,1977,7,21.126378220242632
Utah,1977,8,3.4869164673799364
Utah,1977,9,15.175290918658458
Utah,1977,10,-2.612583526308459
Utah,1977,11,20.67325031723748
Utah,1977,12,1.2072578659553415
Utah,1978,1,23.55175405266715
Utah,1978,2,16.336108442404456
Utah,1978,3,0.9547344221920309
Utah,1978,4,31.74249949362799
Utah,1978,5,7.847285105318807
Utah,1978,6,29.713096847656374
Utah,1978,7,18.759578551892382
Utah,1978,8,27.436042853166036
Utah,1978,9,5.047305886738444
Utah,1978,10,21.1005309070105
Utah,1978,11,6.739499589526687
Utah,1978,12,29.331510036604392
Utah,1979,1,21.33010501212046
Utah,1979,2,8.460949699796355
Utah,1979,3,31.97771041132858
Utah,1979,4,15.16608166362186
Utah,1979,5,18.18638349618104
Utah,1979,6,6.336642199149026
Utah,1979,7,10.778449952961669
Utah,1979,8,19.49496111010309
Utah,1979,9,10.381891825493902
Utah,1979,10,29.452544742106056
Utah,1979,11,-6.834949345462345
Utah,1979,12,8.007526359986173
Utah,1980,1,-4.320452747317271
Utah,1980,2,-6.985455634150811
Utah,1980,3,17.437545404610685
Utah,1980,4,16.836921939870095
Utah,1980,5,18.608193752774696
Utah,1980,6,-2.915787370179194
Utah,1980,7,7.75476957733143
Utah,1980,8,23.193624070844955
Utah,1980,9,-1.9822609673802312
Utah,1980,10,19.811751957364756
Utah,1980,11,-8.336063717680187
Utah,1980,12,28.669570840774703
Utah,1981,1,-1.4533597316197486
Utah,1981,2,20.001854838521073
Utah,1981,3,18.115892538550906
Utah,1981,4,-0.6333164081209244
Utah,1981,5,20.7326638937081
Utah,1981,6,32.29341287742682
Utah,1981,7,31.839870454351363
Utah,1981,8,18.607288825628533
Utah,1981,9,10.14983448458647
Utah,1981,10,-4.487395772363846
Utah,1981,11,29.789652413422537
Utah,1981,12,7.4479806995196824
Utah,1982,1,16.492312860006805
Utah,1982,2,7.136432505893865
Utah,1982,3,0.30772939419416545
Utah,1982,4,-3.707122221072038
Utah,1982,5,5.671721559723487
Utah,1982,6,25.58862872511935
Utah,1982,7,29.92857541525644
Utah,1982,8,17.439484767484558
Utah,1982,9,-5.49511014861171
Utah,1982,10,13.301863078839354
Utah,1982,11,10.60522978511128
Utah,1982,12,19.060275605956534
Utah,1983,1,1.6139961616408716
Utah,1983,2,27.620550562187006
Utah,1983,3,-3.2023264944410474
Utah,1983,4,6.045353600364333
Utah,1983,5,20.633727252757613
Utah,1983,6,7.978163542321646
Utah,1983,7,-4.695726649570923
Utah,1983,8,11.211608635694926
Utah,1983,9,31.83126601987731
Utah,1983,10,33.102926858585164
Utah,1983,11,-5.82704030002844
Utah,1983,12,33.18286633263384
Utah,1984,1,19.383828804892886
Utah,1984,2,34.601538820955305
Utah,1984,3,25.429197478658423
Utah,1984,4,34.14683647962491
Utah,1984,5,28.907097962259478
Utah,1984,6,18.567758738536657
Utah,1984,7,-0.6881147317751175
Utah,1984,8,3.0963973960404427
Utah,1984,9,32.52417046486556
Utah,1984,10,32.285990442631935
Utah,1984,11,4.559923206087898
Utah,1984,12,3.689927977425544
Utah,1985,1,-6.068505605775827
Utah,1985,2,-2.751197867867038
Utah,1985,3,23.202112010257018
Utah,1985,4,21.338619691578923
Utah,1985,5,12.749098832410628
Utah,1985,6,34.39581811589461
Utah,1985,7,-8.730861222395477
Utah,1985,8,33.956338234090715
Utah,1985,9,27.222006175642576
Utah,1985,10,32.52348556556451
Utah,1985,11,20.033586496175285
Utah,1985,12,16.449846757953956
Utah,1986,1,-3.539311377061644
Utah,1986,2,32.04403186978031
Utah,1986,3,17.18979428508459
Utah,1986,4,20.107792054881124
Utah,1986,5,15.793324204529004
Utah,1986,6,-0.435607144694492
Utah,1986,7,-1.948852502186151
Utah,1986,8,-7.338120240549784
Utah,1986,9,31.98828816754451
Utah,1986,10,-1.446529437472
Utah,1986,11,7.1621849411164895
Utah,1986,12,-7.0891152022666
Utah,1987,1,24.168095045194477
Utah,1987,2,-9.94889004418927
Utah,1987,3,20.786071308944386
Utah,1987,4,2.157093637024156
Utah,1987,5,17.48869450535876
Utah,1987,6,31.434938385788122
Utah,1987,7,33.66164844158172
Utah,1987,8,-2.829317772650872
Utah,1987,9,14.122117055951385
Utah,1987,10,9.257516487935142
Utah,1987,11,4.797362307000567
Utah,1987,12,-6.055214190471045
Utah,1988,1,18.46542807533618
Utah,1988,2,15.802655465814599
Utah,1988,3,-7.999705062646711
Utah,1988,4,21.435519850329065
Utah,1988,5,9.449522615902104
Utah,1988,6,-9.537432419371859
Utah,1988,7,9.298274041109266
Utah,1988,8,24.341074659895362
Utah,1988,9,0.17193329709549232
Utah,1988,10,22.903076436498125
Utah,1988,11,18.71287150596759
Utah,1988,12,13.923105891747674
Utah,1989,1,32.679259631566296
Utah,1989,2,10.540272471783311
Utah,1989,3,28.593144193818148
Utah,1989,4,13.394754755777114
Utah,1989,5,1.0836194181589995
Utah,1989,6,10.776263438278843
Utah,1989,7,27.877480326628074
Utah,1989,8,-9.097925641390342
Utah,1989,9,34.45225760119081
Utah,1989,10,5.721738790707175
Utah,1989,11,16.730099920379754
Utah,1989,12,-2.185422963205191
Utah,1990,1,13.225062497599275
Utah,1990,2,17.97691147980471
Utah,1990,3,9.506742882007995
Utah,1990,4,26.499813691059146
Utah,1990,5,4.200959872700155
Utah,1990,6,19.224086992332968
Utah,1990,7,13.214707838081544
Utah,1990,8,-5.1033016612192625
Utah,1990,9,-6.504238054562811
Utah,1990,10,14.454405703026385
Utah,1990,11,1.2615006113859426
Utah,1990,12,2.289909353767248
Utah,1991,1,-9.80969704718601
Utah,1991,2,-8.39968494734464
Utah,1991,3,25.22676767883626
Utah,1991,4,24.014364420935784
Utah,1991,5,30.60416954670496
Utah,1991,6,-4.19875851601892
Utah,1991,7,29.44573834818322
Utah,1991,8,13.092713493263709
Utah,1991,9,14.589186252412528
Utah,1991,10,14.750998086913974
Utah,1991,11,-0.6515095051705124
Utah,1991,12,15.917855246089097
Utah,1992,1,-1.9877469635456997
Utah,1992,2,28.48949891867897
Utah,1992,3,-3.3028666204295485
Utah,1992,4,17.50082740023875
Utah,1992,5,20.105594937426055
Utah,1992,6,-0.2834248873403169
Utah,1992,7,19.86850340680478
Utah,1992,8,30.507717813095645
Utah,1992,9,19.005163051651486
Utah,1992,10,31.083136520516298
Utah,1992,11,17.65482661520037
Utah,1992,12,29.705604079501626
Utah,1993,1,17.824401780972707
Utah,1993,2,-3.083267032997213
Utah,1993,3,5.494622380948645
Utah,1993,4,25.341774413900787
Utah,1993,5,-5.4354519569443545
Utah,1993,6,12.393159311709493
Utah,1993,7,19.000494417703287
Utah,1993,8,33.26700301236313
Utah,1993,9,1.1908103874293179
Utah,1993,10,10.078400007892224
Utah,1993,11,-1.3361020934896768
Utah,1993,12,18.796701055291518
Utah,1994,1,-5.611576719909942
Utah,1994,2,33.563302512591385
Utah,1994,3,12.153543382932224
Utah,1994,4,-4.009771741649156
Utah,1994,5,31.604585953139157
Utah,1994,6,27.209816727863185
Utah,1994,7,30.12682487801097
Utah,1994,8,-2.7819493119379075
Utah,1994,9,-1.404561938905454
Utah,1994,10,23.686679525287182
Utah,1994,11,-3.5434945875167614
Utah,1994,12,-6.909257829408308
Utah,1995,1,0.8807777988112022
Utah,1995,2,-3.92223445857483
Utah,1995,3,15.340425052192309
Utah,1995,4,-1.815437705458919
Utah,1995,5,-4.063697221533277
Utah,1995,6,27.91451937201608
Utah,1995,7,7.694404325528787
Utah,1995,8,6.3914145521792065
Utah,1995,9,-0.7325655159287052
Utah,1995,10,29.1493463280383
Utah,1995,11,-5.0314906986694785
Utah,1995,12,18.7046141187688
Utah,1996,1,18.041372097685752
Utah,1996,2,0.41311954131905537
Utah,1996,3,26.848059282006204
Utah,1996,4,10.864604556498097
Utah,1996,5,22.1087319856248
Utah,1996,6,20.855955429995714
Utah,1996,7,1.5693507617409548
Utah,1996,8,-6.328720423363859
Utah,1996,9,11.326673849191334
Utah,1996,10,-5.617506830092967
Utah,1996,11,10.605694026404965
Utah,1996,12,15.982874882651014
Utah,1997,1,24.794266080441375
Utah,1997,2,-6.531827122396345
Utah,1997,3,24.127867811568464
Utah,1997,4,30.51683138375345
Utah,1997,5,32.79552318485199
Utah,1997,6,17.03816051528828
Utah,1997,7,3.094958884273753
Utah,1997,8,25.390172726271054
Utah,1997,9,-7.875748001542593
Utah,1997,10,3.983408400588287
Utah,1997,11,13.72394466585304
Utah,1997,12,-4.258331364070631
Utah,1998,1,16.87344996303488
Utah,1998,2,-0.361439734872258
Utah,1998,3,22.5470424757048
Utah,1998,4,30.96323505698703
Utah,1998,5,29.12644020051929
Utah,1998,6,9.759493013980176
Utah,1998,7,19.56734646397766
Utah,1998,8,23.13923378191312
Utah,1998,9,29.637995321246137
Utah,1998,10,-4.440216263474555
Utah,1998,11,-3.8888882888186282
Utah,1998,12,7.16824897429245
Utah,1999,1,12.98563055106769
Utah,1999,2,10.636673290630547
Utah,1999,3,11.035667160877928
Utah,1999,4,-9.242566065083382
Utah,1999,5,-4.291976670041001
Utah,1999,6,3.9967215393699558
Utah,1999,7,11.3436205479304
Utah,1999,8,33.70352681153194
Utah,1999,9,10.05042965895371
Utah,1999,10,30.360862010580043
Utah,1999,11,10.429645812985516
Utah,1999,12,28.403230232129147
Utah,2000,1,8.249556342339872
Utah,2000,2,-5.637723739720963
Utah,2000,3,8.297547752621433
Utah,2000,4,17.412391243649463
Utah,2000,5,14.496646896958971
Utah,2000,6,19.143061088424535
Utah,2000,7,-9.94574300973209
Utah,2000,8,29.755346906910006
Utah,2000,9,2.946841104521516
Utah,2000,10,20.29461217918877
Utah,2000,11,32.393956629583045
Utah,2000,12,-1.3953716711767825
Utah,2001,1,28.795406837738923
Utah,2001,2,20.90855629278514
Utah,2001,3,-9.863861811792297
Utah,2001,4,22.91622809063582
Utah,2001,5,32.30286852082094
Utah,2001,6,-0.7342528102935333
Utah,2001,7,-4.0746091861805915
Utah,2001,8,-0.06814150483524983
Utah,2001,9,10.061133942639312
Utah,2001,10,-0.2597546683383847
Utah,2001,11,18.345830652634074
Utah,2001,12,12.165632537321095
Utah,2002,1,0.6523443158878752
Utah,2002,2,29.406144720244185
Utah,2002,3,-5.259602015900007
Utah,2002,4,-8.465660484075448
Utah,2002,5,28.89696192172805
Utah,2002,6,29.421603193538992
Utah,2002,7,25.293778301784876
Utah,2002,8,3.0694364777967476
Utah,2002,9,-0.6186975035878852
Utah,2002,10,15.984345457681165
Utah,2002,11,-5.893336444506033
Utah,2002,12,-5.700911006704875
Utah,2003,1,28.957408900390256
Utah,2003,2,6.29173645644941
Utah,2003,3,11.653718135227372
Utah,2003,4,13.387590045520298
Utah,2003,5,6.836917377248923
Utah,2003,6,19.367903090889367
Utah,2003,7,5.9524027825193055
Utah,2003,8,9.94350668382679
Utah,2003,9,26.38197539405614
Utah,2003,10,20.001784161041044
Utah,2003,11,21.97511946455613
Utah,2003,12,30.58707614099876
Utah,2004,1,0.5888352345067869
Utah,2004,2,-9.573617430080404
Utah,2004,3,-5.5728399663476145
Utah,2004,4,15.42154331146191
Utah,2004,5,-3.1891516906398785
Utah,2004,6,30.42387144839767
Utah,2004,7,27.952490095315262
Utah,2004,8,21.98117388806289
Utah,2004,9,7.537691447871087
Utah,2004,10,27.23079684352804
Utah,2004,11,-7.351721827659981
Utah,2004,12,32.94685359230557
Utah,2005,1,24.72664839614606
Utah,2005,2,12.110861286126731
Utah,2005,3,1.7894139694768718
Utah,2005,4,33.53894824637822
Utah,2005,5,16.255478555041794
Utah,2005,6,12.291472350531642
Utah,2005,7,20.13990980708792
Utah,2005,8,26.749186173854447
Utah,2005,9,2.512343154796387
Utah,2005,10,20.63305042061735
Utah,2005,11,9.381793340710086
Utah,2005,12,11.394047510512888
Utah,2006,1,-2.8551815196798414
Utah,2006,2,15.343173986097199
Utah,2006,3,3.9435926145028066
Utah,2006,4,27.2458799285713
Utah,2006,5,20.040377487656173
Utah,2006,6,23.96316832419062
Utah,2006,7,4.793092656316423
Utah,2006,8,22.443658779673747
Utah,2006,9,10.948301380770697
Utah,2006,10,24.299788319959333
Utah,2006,11,25.93168447032172
Utah,2006,12,33.91412049817267
Utah,2007,1,23.39732416257496
Utah,2007,2,-9.060536129909499
Utah,2007,3,33.20094291148219
Utah,2007,4,14.86904408721205
Utah,2007,5,15.690319643841555
Utah,2007,6,26.324154995804328
Utah,2007,7,2.3875484250889265
Utah,2007,8,23.605796597391077
Utah,2007,9,6.093577838374191
Utah,2007,10,16.74723901892719
Utah,2007,11,3.417271660413377
Utah,2007,12,-8.298714272327615
Utah,2008,1,-0.25785476586446343
Utah,2008,2,17.228722809560434
Utah,2008,3,25.113276430646167
Utah,2008,4,1.6491622691264318
Utah,2008,5,15.162254203636937
Utah,2008,6,25.254611690412474
Utah,2008,7,20.541654497346858
Utah,2008,8,17.29783987699354
Utah,2008,9,14.67804424612265
Utah,2008,10,-6.12488850864035
Utah,2008,11,-3.1239930139415764
Utah,2008,12,34.793176540850844
Utah,2009,1,1.8901333329782002
Utah,2009,2,21.833817959147975
Utah,2009,3,30.324980214789726
Utah,2009,4,15.427800237518955
Utah,2009,5,1.936204648848035
Utah,2009,6,25.22800740990572
Utah,2009,7,22.507172570652543
Utah,2009,8,34.64382189456328
Utah,2009,9,-6.910032248669546
Utah,2009,10,0.894947420525078
Utah,2009,11,18.35018798562062
Utah,2009,12,22.541031881200595
Utah,2010,1,7.608807316579298
Utah,2010,2,8.696000877143266
Utah,2010,3,17.246175416046484
Utah,2010,4,19.122553090950465
Utah,2010,5,20.638786876409174
Utah,2010,6,9.970420699541965
Utah,2010,7,29.995477077741242
Utah,2010,8,31.356763381750717
Utah,2010,9,17.351717997937325
Utah,2010,10,9.730210618028313
Utah,2010,11,14.991774665184117
Utah,2010,12,9.474315371810192
Utah,2011,1,27.138941201221456
Utah,2011,2,13.851011169107473
Utah,2011,3,16.5305906418653
Utah,2011,4,29.364619354389482
Utah,2011,5,-8.687057515767695
Utah,2011,6,3.0339528179292117
Utah,2011,7,14.210957600270415
Utah,2011,8,34.856634462027436
Utah,2011,9,25.519193444647584
Utah,2011,10,27.356131417949946
Utah,2011,11,1.1105167737973467
Utah,2011,12,3.396430377917694
Utah,2012,1,26.718035204130743
Utah,2012,2,31.069868229974865
Utah,2012,3,25.44428606206133
Utah,2012,4,-5.425344957847796
Utah,2012,5,21.563177701776386
Utah,2012,6,-0.4953915375830267
Utah,2012,7,33.671031221057056
Utah,2012,8,16.76649095955101
Utah,2012,9,7.404578828463055
Utah,2012,10,34.11717457424915
Utah,2012,11,7.59549026120089
Utah,2012,12,6.999090487913179
Utah,2013,1,23.476040299561134
Utah,2013,2,18.745388110657927
Utah,2013,3,-5.732823217293415
Utah,2013,4,13.422821920127323
Utah,2013,5,21.732553631911074
Utah,2013,6,0.6302731556566634
Utah,2013,7,12.30601074082266
Utah,2013,8,-0.6933615521987733
Utah,2013,9,-7.3197972083057365
Utah,2013,10,-9.471253186705074
Utah,2013,11,32.96320401726025
Utah,2013,12,9.268571088381943
Utah,2014,1,6.164135225599086
Utah,2014,2,15.670170854176305
Utah,2014,3,33.49065417409536
Utah,2014,4,27.34260394342345
Utah,2014,5,19.09516996760569
Utah,2014,6,3.1919149765656094
Utah,2014,7,5.987708944932347
Utah,2014,8,7.577636362752685
Utah,2014,9,30.48577174200137
Utah,2014,10,27.642554153973798
Utah,2014,11,-1.9226316543312478
Utah,2014,12,22.970146044911793
Utah,2015,1,29.711583058668182
Utah,2015,2,27.635745187014486
Utah,2015,3,33.39074489385633
Utah,2015,4,3.0946097518237075
Utah,2015,5,5.464383348001666
Utah,2015,6,11.158788072424294
Utah,2015,7,28.60876102559657
Utah,2015,8,11.063474899732913
Utah,2015,9,30.29582652888496
Utah,2015,10,-3.6513999047867483
Utah,2015,11,3.3902425635535085
Utah,2015,12,3.8757734865843734
Utah,2016,1,-1.8169567211359663
Utah,2016,2,26.5332949965089
Utah,2016,3,24.020745788231842
Utah,2016,4,23.733936686457874
Utah,2016,5,8.591654876755335
Utah,2016,6,29.39424436750457
Utah,2016,7,9.630880241583597
Utah,2016,8,24.367274331072174
Utah,2016,9,27.38346622393575
Utah,2016,10,-6.018220889635815
Utah,2016,11,14.639799295937106
Utah,2016,12,12.003681525659697
Utah,2017,1,24.894970962404074
Utah,2017,2,5.71142544382189
Utah,2017,3,10.89351445828003
Utah,2017,4,-8.564464181068542
Utah,2017,5,14.02977505609314
Utah,2017,6,-3.9895786429269178
Utah,2017,7,14.520877223119218
Utah,2017,8,-9.342579121624857
Utah,2017,9,22.346808073208138
Utah,2017,10,12.603437481808644
Utah,2017,11,24.20997457009465
Utah,2017,12,22.797979939721927
Utah,2018,1,24.5440449493816
Utah,2018,2,5.7691805487456325
Utah,2018,3,19.83504932575019
Utah,2018,4,-9.564633390638384
Utah,2018,5,31.63449200430648
Utah,2018,6,13.03454453497007
Utah,2018,7,18.624068708736253
Utah,2018,8,30.88478018879188
Utah,2018,9,5.686873012815898
Utah,2018,10,9.085192444477467
Utah,2018,11,7.43288546531317
Utah,2018,12,13.348634020882695
Utah,2019,1,4.7727928444876095
Utah,2019,2,10.359233586194335
Utah,2019,3,30.68781508639203
Utah,2019,4,23.840948147128074
Utah,2019,5,18.215416198799605
Utah,2019,6,22.41208163366985
Utah,2019,7,8.433652814122528
Utah,2019,8,21.688406216011394
Utah,2019,9,-9.249145386886685
Utah,2019,10,20.843058310006985
Utah,2019,11,17.911949496720414
Utah,2019,12,30.833601056404987
Utah,2020,1,17.106097006190375
Utah,2020,2,6.355041716132984
Utah,2020,3,9.877227629988397
Utah,2020,4,8.159738079191744
Utah,2020,5,-9.539454901001944
Utah,2020,6,17.22046677604186
Utah,2020,7,14.10251098010794
Utah,2020,8,28.578177168526054
Utah,2020,9,34.916070775723064
Utah,2020,10,6.237482541933698
Utah,2020,11,-8.607649122356163
Utah,2020,12,5.047955834826913
Utah,2021,1,8.67932116485504
Utah,2021,2,-0.4106501909111948
Utah,2021,3,2.575525650723346
Utah,2021,4,11.78195500652814
Utah,2021,5,23.947065413819857
Utah,2021,6,22.187066522079476
Utah,2021,7,31.05430916068012
Utah,2021,8,26.206992300409915
Utah,2021,9,6.972938398973422
Utah,2021,10,19.768547131575108
Utah,2021,11,8.473577829665523
Utah,2021,12,3.55739876207055
Utah,2022,1,29.10742982478125
Utah,2022,2,34.951528100913755
Utah,2022,3,24.379296719944087
Utah,2022,4,7.009608358230274
Utah,2022,5,7.35234043791084
Utah,2022,6,-4.130546126819995
Utah,2022,7,20.602351499075393
Utah,2022,8,18.64377644533978
Utah,2022,9,-8.831145456076335
Utah,2022,10,28.44167219519059
Utah,2022,11,23.960480024132288
Utah,2022,12,-8.277490789289487
Utah,2023,1,25.26617871324217
Utah,2023,2,-1.021952723131152
Utah,2023,3,-7.773326817950691
Utah,2023,4,33.187008434033146
Utah,2023,5,-4.18660091704431
Utah,2023,6,-0.5529628967628284
Utah,2023,7,28.323901376762436
Utah,2023,8,22.88122254190185
Utah,2023,9,-9.894321228973562
Utah,2023,10,-6.893717269888383
Utah,2023,11,5.9420654717960275
Utah,2023,12,28.31818117923892
Vermont,1900,1,31.37303779782046
Vermont,1900,2,4.6236178262937795
Vermont,1900,3,-2.1294666774151514
Vermont,1900,4,0.390524252396137
Vermont,1900,5,16.64100663947557
Vermont,1900,6,-4.399465582706511
Vermont,1900,7,9.982053454812817
Vermont,1900,8,32.84261952014142
Vermont,1900,9,0.18195343672168995
Vermont,1900,10,9.292501587028774
Vermont,1900,11,34.85643714584968
Vermont,1900,12,20.788728678508452
Vermont,1901,1,-3.4210519245330433
Vermont,1901,2,-0.3922990189619018
Vermont,1901,3,-0.8748265119644891
Vermont,1901,4,-1.4018982987953343
Vermont,1901,5,2.039321187619409
Vermont,1901,6,2.7846763044020335
Vermont,1901,7,25.172725607392337
Vermont,1901,8,31.18216827420283
Vermont,1901,9,15.434127123775632
Vermont,1901,10,13.326495086262192
Vermont,1901,11,-1.426959454775984
Vermont,1901,12,30.946369490444837
Vermont,1902,1,23.26652195923387
Vermont,1902,2,-8.488490871279925
Vermont,1902,3,-2.996104952059537
Vermont,1902,4,25.87972906868513
Vermont,1902,5,23.804267376518574
Vermont,1902,6,22.605926496943823
Vermont,1902,7,9.050739256967738
Vermont,1902,8,33.757946765712134
Vermont,1902,9,1.1338044158197373
Vermont,1902,10,24.799712028033063
Vermont,1902,11,22.817196921098315
Vermont,1902,12,13.668878247882127
Vermont,1903,1,-8.826069450209026
Vermont,1903,2,9.709419841163395
Vermont,1903,3,19.201878011965853
Vermont,1903,4,-2.3104212901659036
Vermont,1903,5,0.7911237168685297
Vermont,1903,6,32.489589158206115
Vermont,1903,7,23.164932863886513
Vermont,1903,8,24.881844396324688
Vermont,1903,9,3.642602932432508
Vermont,1903,10,-2.563396922064536
Vermont,1903,11,14.293995560559111
Vermont,1903,12,22.160524662399027
